step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
573,4.1007,,60.38,,378260,5544.2,5544.2,1201668096,3207.5,3192.4,1.99e-04,0.6577,bf16,125M,64,32,2048,142461696,1
574,4.0616,,58.07,,384200,5458.5,5458.5,1203765248,3213.0,3197.8,1.99e-04,0.6043,bf16,125M,64,32,2048,142461696,1
575,4.0007,,54.64,,382147,5487.8,5487.8,1205862400,3218.5,3203.3,1.99e-04,0.6335,bf16,125M,64,32,2048,142461696,1
576,4.0213,,55.78,,381955,5490.6,5490.6,1207959552,3224.0,3208.8,1.99e-04,0.6955,bf16,125M,64,32,2048,142461696,1
577,3.9572,,52.31,,379207,5530.4,5530.4,1210056704,3229.5,3214.4,1.98e-04,0.6976,bf16,125M,64,32,2048,142461696,1
578,3.9496,,51.91,,381913,5491.2,5491.2,1212153856,3235.0,3219.8,1.98e-04,0.7395,bf16,125M,64,32,2048,142461696,1
579,3.9924,,54.18,,382078,5488.8,5488.8,1214251008,3240.5,3225.3,1.98e-04,0.8042,bf16,125M,64,32,2048,142461696,1
580,3.9571,,52.31,,372984,5622.6,5622.6,1216348160,3246.1,3231.0,1.97e-04,0.8974,bf16,125M,64,32,2048,142461696,1
581,4.0101,,55.15,,378259,5544.2,5544.2,1218445312,3251.7,3236.5,1.97e-04,0.8449,bf16,125M,64,32,2048,142461696,1
582,3.9996,,54.57,,380844,5506.6,5506.6,1220542464,3257.2,3242.0,1.97e-04,0.9159,bf16,125M,64,32,2048,142461696,1
583,3.9792,,53.47,,372623,5628.1,5628.1,1222639616,3262.8,3247.6,1.96e-04,0.7879,bf16,125M,64,32,2048,142461696,1
584,4.0253,,56.00,,375375,5586.8,5586.8,1224736768,3268.4,3253.2,1.96e-04,0.7325,bf16,125M,64,32,2048,142461696,1
585,3.9808,,53.56,,381701,5494.2,5494.2,1226833920,3273.9,3258.7,1.96e-04,0.7336,bf16,125M,64,32,2048,142461696,1
586,3.9674,,52.85,,381875,5491.7,5491.7,1228931072,3279.4,3264.2,1.95e-04,0.7447,bf16,125M,64,32,2048,142461696,1
587,3.9779,,53.40,,382487,5482.9,5482.9,1231028224,3284.8,3269.7,1.95e-04,0.6557,bf16,125M,64,32,2048,142461696,1
588,3.9307,,50.94,,380021,5518.5,5518.5,1233125376,3290.4,3275.2,1.95e-04,0.6504,bf16,125M,64,32,2048,142461696,1
589,3.9939,,54.27,,379211,5530.3,5530.3,1235222528,3295.9,3280.7,1.94e-04,0.6660,bf16,125M,64,32,2048,142461696,1
590,3.9619,,52.56,,379032,5532.9,5532.9,1237319680,3301.4,3286.3,1.94e-04,0.6821,bf16,125M,64,32,2048,142461696,1
591,3.9757,,53.29,,382233,5486.6,5486.6,1239416832,3306.9,3291.8,1.94e-04,0.7251,bf16,125M,64,32,2048,142461696,1
592,3.9715,,53.06,,381524,5496.8,5496.8,1241513984,3312.4,3297.3,1.93e-04,0.7184,bf16,125M,64,32,2048,142461696,1
593,3.9980,,54.49,,379919,5520.0,5520.0,1243611136,3317.9,3302.8,1.93e-04,0.7497,bf16,125M,64,32,2048,142461696,1
594,3.9255,,50.68,,378375,5542.5,5542.5,1245708288,3323.5,3308.3,1.93e-04,0.8159,bf16,125M,64,32,2048,142461696,1
595,3.9712,,53.05,,380304,5514.4,5514.4,1247805440,3329.0,3313.8,1.93e-04,0.8258,bf16,125M,64,32,2048,142461696,1
596,3.9397,,51.40,,378533,5540.2,5540.2,1249902592,3334.5,3319.4,1.92e-04,0.7418,bf16,125M,64,32,2048,142461696,1
597,3.9485,,51.86,,381021,5504.0,5504.0,1251999744,3340.0,3324.9,1.92e-04,0.7315,bf16,125M,64,32,2048,142461696,1
598,3.9130,,50.05,,376212,5574.4,5574.4,1254096896,3345.6,3330.5,1.92e-04,0.6405,bf16,125M,64,32,2048,142461696,1
599,3.9241,,50.61,,375489,5585.1,5585.1,1256194048,3351.2,3336.0,1.91e-04,0.7186,bf16,125M,64,32,2048,142461696,1
600,3.9383,,51.33,,380079,5517.7,5517.7,1258291200,3356.7,3341.6,1.91e-04,0.8052,bf16,125M,64,32,2048,142461696,1
601,3.9154,,50.17,,383488,5468.6,5468.6,1260388352,3362.2,3347.0,1.91e-04,0.9900,bf16,125M,64,32,2048,142461696,1
602,3.8974,,49.28,,383003,5475.5,5475.5,1262485504,3367.6,3352.5,1.90e-04,0.8969,bf16,125M,64,32,2048,142461696,1
603,3.9092,,49.86,,378893,5534.9,5534.9,1264582656,3373.2,3358.0,1.90e-04,0.8070,bf16,125M,64,32,2048,142461696,1
604,3.9468,,51.77,,371957,5638.2,5638.2,1266679808,3378.8,3363.7,1.90e-04,0.7985,bf16,125M,64,32,2048,142461696,1
605,3.8937,,49.09,,382028,5489.5,5489.5,1268776960,3384.3,3369.2,1.89e-04,0.8088,bf16,125M,64,32,2048,142461696,1
606,3.9676,,52.86,,376199,5574.6,5574.6,1270874112,3389.9,3374.7,1.89e-04,0.8221,bf16,125M,64,32,2048,142461696,1
607,3.8879,,48.81,,382284,5485.8,5485.8,1272971264,3395.4,3380.2,1.89e-04,0.8104,bf16,125M,64,32,2048,142461696,1
608,3.8814,,48.49,,382391,5484.3,5484.3,1275068416,3400.9,3385.7,1.88e-04,0.7180,bf16,125M,64,32,2048,142461696,1
609,3.8927,,49.04,,372933,5623.4,5623.4,1277165568,3406.5,3391.3,1.88e-04,0.6235,bf16,125M,64,32,2048,142461696,1
610,3.8603,,47.48,,382606,5481.2,5481.2,1279262720,3412.0,3396.8,1.88e-04,0.5805,bf16,125M,64,32,2048,142461696,1
611,3.9510,,51.99,,380998,5504.4,5504.4,1281359872,3417.5,3402.3,1.87e-04,0.5645,bf16,125M,64,32,2048,142461696,1
612,3.8725,,48.06,,377381,5557.1,5557.1,1283457024,3423.0,3407.9,1.87e-04,0.6084,bf16,125M,64,32,2048,142461696,1
613,3.8988,,49.35,,383180,5473.0,5473.0,1285554176,3428.5,3413.3,1.87e-04,0.6083,bf16,125M,64,32,2048,142461696,1
614,3.8439,,46.71,,380799,5507.2,5507.2,1287651328,3434.0,3418.9,1.86e-04,0.6213,bf16,125M,64,32,2048,142461696,1
615,3.8965,,49.23,,375790,5580.7,5580.7,1289748480,3439.6,3424.4,1.86e-04,0.6621,bf16,125M,64,32,2048,142461696,1
616,3.9068,,49.74,,376615,5568.4,5568.4,1291845632,3445.2,3430.0,1.86e-04,0.7914,bf16,125M,64,32,2048,142461696,1
617,3.9173,,50.26,,382711,5479.7,5479.7,1293942784,3450.6,3435.5,1.85e-04,0.8127,bf16,125M,64,32,2048,142461696,1
618,3.8221,,45.70,,380459,5512.2,5512.2,1296039936,3456.1,3441.0,1.85e-04,0.8492,bf16,125M,64,32,2048,142461696,1
619,3.8558,,47.27,,382193,5487.2,5487.2,1298137088,3461.6,3446.5,1.85e-04,0.7913,bf16,125M,64,32,2048,142461696,1
620,3.8513,,47.05,,359476,5833.9,5833.9,1300234240,3467.5,3452.3,1.85e-04,0.6914,bf16,125M,64,32,2048,142461696,1
621,3.8011,,44.75,,374929,5593.5,5593.5,1302331392,3473.1,3457.9,1.84e-04,0.7383,bf16,125M,64,32,2048,142461696,1
622,3.8050,,44.92,,380821,5506.9,5506.9,1304428544,3478.6,3463.4,1.84e-04,0.6818,bf16,125M,64,32,2048,142461696,1
623,3.8509,,47.04,,373208,5619.3,5619.3,1306525696,3484.2,3469.0,1.84e-04,0.7436,bf16,125M,64,32,2048,142461696,1
624,3.8108,,45.19,,373317,5617.6,5617.6,1308622848,3489.8,3474.7,1.83e-04,0.7863,bf16,125M,64,32,2048,142461696,1
625,3.8232,,45.75,,380618,5509.9,5509.9,1310720000,3495.3,3480.2,1.83e-04,0.8993,bf16,125M,64,32,2048,142461696,1
626,3.8217,,45.68,,384820,5449.7,5449.7,1312817152,3500.8,3485.6,1.83e-04,0.9243,bf16,125M,64,32,2048,142461696,1
627,3.8304,,46.08,,382788,5478.6,5478.6,1314914304,3506.2,3491.1,1.82e-04,0.7754,bf16,125M,64,32,2048,142461696,1
628,3.7472,,42.40,,381800,5492.8,5492.8,1317011456,3511.7,3496.6,1.82e-04,0.7717,bf16,125M,64,32,2048,142461696,1
629,3.7998,,44.69,,384155,5459.1,5459.1,1319108608,3517.2,3502.0,1.82e-04,0.8392,bf16,125M,64,32,2048,142461696,1
630,3.8335,,46.22,,382051,5489.2,5489.2,1321205760,3522.7,3507.5,1.81e-04,0.8361,bf16,125M,64,32,2048,142461696,1
631,3.8031,,44.84,,379823,5521.4,5521.4,1323302912,3528.2,3513.1,1.81e-04,0.7938,bf16,125M,64,32,2048,142461696,1
632,3.8339,,46.24,,374695,5597.0,5597.0,1325400064,3533.8,3518.7,1.81e-04,0.8449,bf16,125M,64,32,2048,142461696,1
633,3.7977,,44.60,,382597,5481.4,5481.4,1327497216,3539.3,3524.1,1.80e-04,0.8559,bf16,125M,64,32,2048,142461696,1
634,3.7526,,42.63,,377013,5562.5,5562.5,1329594368,3544.8,3529.7,1.80e-04,0.8378,bf16,125M,64,32,2048,142461696,1
635,3.7415,,42.16,,370620,5658.5,5658.5,1331691520,3550.5,3535.4,1.80e-04,0.7283,bf16,125M,64,32,2048,142461696,1
636,3.7613,,43.00,,378003,5548.0,5548.0,1333788672,3556.1,3540.9,1.79e-04,0.6778,bf16,125M,64,32,2048,142461696,1
637,3.8129,,45.28,,379274,5529.4,5529.4,1335885824,3561.6,3546.4,1.79e-04,0.6633,bf16,125M,64,32,2048,142461696,1
638,3.7752,,43.61,,381664,5494.8,5494.8,1337982976,3567.1,3551.9,1.79e-04,0.6587,bf16,125M,64,32,2048,142461696,1
639,3.8068,,45.01,,379624,5524.3,5524.3,1340080128,3572.6,3557.5,1.78e-04,0.6427,bf16,125M,64,32,2048,142461696,1
640,3.8713,,48.01,,375994,5577.6,5577.6,1342177280,3578.2,3563.0,1.78e-04,0.6085,bf16,125M,64,32,2048,142461696,1
641,3.8051,,44.93,,382039,5489.4,5489.4,1344274432,3583.7,3568.5,1.78e-04,0.5723,bf16,125M,64,32,2048,142461696,1
642,3.7846,,44.02,,377520,5555.1,5555.1,1346371584,3589.2,3574.1,1.77e-04,0.5498,bf16,125M,64,32,2048,142461696,1
643,3.7616,,43.02,,382456,5483.4,5483.4,1348468736,3594.7,3579.6,1.77e-04,0.5436,bf16,125M,64,32,2048,142461696,1
644,3.7813,,43.87,,383728,5465.2,5465.2,1350565888,3600.2,3585.0,1.77e-04,0.6945,bf16,125M,64,32,2048,142461696,1
645,3.8011,,44.75,,379468,5526.6,5526.6,1352663040,3605.7,3590.5,1.76e-04,0.8036,bf16,125M,64,32,2048,142461696,1
646,3.8139,,45.33,,381825,5492.4,5492.4,1354760192,3611.2,3596.0,1.76e-04,0.8138,bf16,125M,64,32,2048,142461696,1
647,3.7733,,43.52,,376616,5568.4,5568.4,1356857344,3616.8,3601.6,1.76e-04,0.7521,bf16,125M,64,32,2048,142461696,1
648,3.7421,,42.19,,383025,5475.2,5475.2,1358954496,3622.2,3607.1,1.76e-04,0.7945,bf16,125M,64,32,2048,142461696,1
649,3.8257,,45.86,,382018,5489.7,5489.7,1361051648,3627.7,3612.6,1.75e-04,0.9925,bf16,125M,64,32,2048,142461696,1
650,3.7185,,41.20,,382696,5479.9,5479.9,1363148800,3633.2,3618.1,1.75e-04,1.0216,bf16,125M,64,32,2048,142461696,1
651,3.7578,,42.86,,377107,5561.2,5561.2,1365245952,3638.8,3623.6,1.75e-04,0.7087,bf16,125M,64,32,2048,142461696,1
652,3.7979,,44.61,,375172,5589.8,5589.8,1367343104,3644.4,3629.2,1.74e-04,0.6728,bf16,125M,64,32,2048,142461696,1
653,3.8241,,45.79,,373019,5622.1,5622.1,1369440256,3650.0,3634.8,1.74e-04,0.6134,bf16,125M,64,32,2048,142461696,1
654,3.7403,,42.11,,384741,5450.8,5450.8,1371537408,3655.4,3640.3,1.74e-04,0.5811,bf16,125M,64,32,2048,142461696,1
655,3.7800,,43.82,,372049,5636.8,5636.8,1373634560,3661.1,3645.9,1.73e-04,0.5824,bf16,125M,64,32,2048,142461696,1
656,3.7061,,40.70,,382472,5483.1,5483.1,1375731712,3666.5,3651.4,1.73e-04,0.6410,bf16,125M,64,32,2048,142461696,1
657,3.7909,,44.30,,380365,5513.5,5513.5,1377828864,3672.1,3656.9,1.73e-04,0.7154,bf16,125M,64,32,2048,142461696,1
658,3.7695,,43.36,,383285,5471.5,5471.5,1379926016,3677.5,3662.4,1.72e-04,0.8424,bf16,125M,64,32,2048,142461696,1
659,3.6916,,40.11,,377007,5562.6,5562.6,1382023168,3683.1,3667.9,1.72e-04,0.8503,bf16,125M,64,32,2048,142461696,1
660,3.7831,,43.95,,378389,5542.3,5542.3,1384120320,3688.6,3673.5,1.72e-04,0.8601,bf16,125M,64,32,2048,142461696,1
661,3.7270,,41.55,,382350,5484.9,5484.9,1386217472,3694.1,3679.0,1.71e-04,0.9073,bf16,125M,64,32,2048,142461696,1
662,3.7463,,42.36,,377658,5553.1,5553.1,1388314624,3699.7,3684.5,1.71e-04,1.0026,bf16,125M,64,32,2048,142461696,1
663,3.6451,,38.29,,380793,5507.3,5507.3,1390411776,3705.2,3690.0,1.71e-04,0.9286,bf16,125M,64,32,2048,142461696,1
664,3.7201,,41.27,,382652,5480.6,5480.6,1392508928,3710.7,3695.5,1.70e-04,0.9813,bf16,125M,64,32,2048,142461696,1
665,3.6997,,40.43,,383221,5472.4,5472.4,1394606080,3716.1,3701.0,1.70e-04,0.9053,bf16,125M,64,32,2048,142461696,1
666,3.7252,,41.48,,384258,5457.7,5457.7,1396703232,3721.6,3706.4,1.70e-04,0.6913,bf16,125M,64,32,2048,142461696,1
667,3.7179,,41.18,,379562,5525.2,5525.2,1398800384,3727.1,3712.0,1.69e-04,0.7035,bf16,125M,64,32,2048,142461696,1
668,3.7304,,41.70,,361358,5803.5,5803.5,1400897536,3732.9,3717.8,1.69e-04,0.6401,bf16,125M,64,32,2048,142461696,1
669,3.7767,,43.67,,380806,5507.1,5507.1,1402994688,3738.4,3723.3,1.69e-04,0.7068,bf16,125M,64,32,2048,142461696,1
670,3.8376,,46.41,,378912,5534.7,5534.7,1405091840,3744.0,3728.8,1.68e-04,0.7773,bf16,125M,64,32,2048,142461696,1
671,3.8553,,47.24,,381447,5497.9,5497.9,1407188992,3749.5,3734.3,1.68e-04,0.8330,bf16,125M,64,32,2048,142461696,1
672,3.7849,,44.03,,373047,5621.7,5621.7,1409286144,3755.1,3739.9,1.68e-04,0.7953,bf16,125M,64,32,2048,142461696,1
673,3.7265,,41.53,,381443,5497.9,5497.9,1411383296,3760.6,3745.4,1.67e-04,0.8622,bf16,125M,64,32,2048,142461696,1
674,3.8051,,44.93,,383146,5473.5,5473.5,1413480448,3766.1,3750.9,1.67e-04,0.7822,bf16,125M,64,32,2048,142461696,1
675,3.8346,,46.27,,384513,5454.1,5454.1,1415577600,3771.5,3756.4,1.67e-04,0.6188,bf16,125M,64,32,2048,142461696,1
676,3.7570,,42.82,,379093,5532.0,5532.0,1417674752,3777.0,3761.9,1.66e-04,0.6662,bf16,125M,64,32,2048,142461696,1
677,3.7313,,41.73,,383471,5468.9,5468.9,1419771904,3782.5,3767.4,1.66e-04,0.6418,bf16,125M,64,32,2048,142461696,1
678,3.7046,,40.63,,378338,5543.1,5543.1,1421869056,3788.1,3772.9,1.66e-04,0.6414,bf16,125M,64,32,2048,142461696,1
679,3.8132,,45.30,,383935,5462.3,5462.3,1423966208,3793.5,3778.4,1.65e-04,0.5918,bf16,125M,64,32,2048,142461696,1
680,3.7562,,42.78,,382780,5478.7,5478.7,1426063360,3799.0,3783.8,1.65e-04,0.5206,bf16,125M,64,32,2048,142461696,1
681,3.7737,,43.54,,382225,5486.7,5486.7,1428160512,3804.5,3789.3,1.65e-04,0.5648,bf16,125M,64,32,2048,142461696,1
682,3.7543,,42.70,,383300,5471.3,5471.3,1430257664,3810.0,3794.8,1.65e-04,0.5200,bf16,125M,64,32,2048,142461696,1
683,3.7949,,44.48,,381544,5496.5,5496.5,1432354816,3815.4,3800.3,1.64e-04,0.5926,bf16,125M,64,32,2048,142461696,1
684,3.7240,,41.43,,377665,5552.9,5552.9,1434451968,3821.0,3805.9,1.64e-04,0.7430,bf16,125M,64,32,2048,142461696,1
685,3.7604,,42.97,,381433,5498.1,5498.1,1436549120,3826.5,3811.3,1.64e-04,1.0072,bf16,125M,64,32,2048,142461696,1
686,3.7540,,42.69,,378648,5538.5,5538.5,1438646272,3832.0,3816.9,1.63e-04,1.1425,bf16,125M,64,32,2048,142461696,1
687,3.7391,,42.06,,374279,5603.2,5603.2,1440743424,3837.6,3822.5,1.63e-04,0.8380,bf16,125M,64,32,2048,142461696,1
688,3.7917,,44.33,,384047,5460.7,5460.7,1442840576,3843.1,3828.0,1.63e-04,0.9519,bf16,125M,64,32,2048,142461696,1
689,3.7438,,42.26,,380289,5514.6,5514.6,1444937728,3848.6,3833.5,1.62e-04,0.8314,bf16,125M,64,32,2048,142461696,1
690,3.7519,,42.60,,377896,5549.5,5549.5,1447034880,3854.2,3839.0,1.62e-04,0.9473,bf16,125M,64,32,2048,142461696,1
691,3.7925,,44.37,,383019,5475.3,5475.3,1449132032,3859.6,3844.5,1.62e-04,0.8246,bf16,125M,64,32,2048,142461696,1
692,3.7865,,44.10,,380903,5505.7,5505.7,1451229184,3865.1,3850.0,1.61e-04,0.7332,bf16,125M,64,32,2048,142461696,1
693,3.6922,,40.13,,377544,5554.7,5554.7,1453326336,3870.7,3855.6,1.61e-04,0.6603,bf16,125M,64,32,2048,142461696,1
694,3.7054,,40.66,,384164,5459.0,5459.0,1455423488,3876.2,3861.0,1.61e-04,0.5949,bf16,125M,64,32,2048,142461696,1
695,3.8157,,45.41,,383319,5471.0,5471.0,1457520640,3881.6,3866.5,1.60e-04,0.5853,bf16,125M,64,32,2048,142461696,1
696,3.6977,,40.35,,378305,5543.6,5543.6,1459617792,3887.2,3872.0,1.60e-04,0.6180,bf16,125M,64,32,2048,142461696,1
697,3.7626,,43.06,,382329,5485.2,5485.2,1461714944,3892.7,3877.5,1.60e-04,0.5892,bf16,125M,64,32,2048,142461696,1
698,3.7440,,42.26,,376663,5567.7,5567.7,1463812096,3898.2,3883.1,1.59e-04,0.5202,bf16,125M,64,32,2048,142461696,1
699,3.7437,,42.26,,384305,5457.0,5457.0,1465909248,3903.7,3888.5,1.59e-04,0.4890,bf16,125M,64,32,2048,142461696,1
700,3.6979,,40.36,,385140,5445.2,5445.2,1468006400,3909.1,3894.0,1.59e-04,0.5656,bf16,125M,64,32,2048,142461696,1
701,3.7536,,42.67,,379923,5519.9,5519.9,1470103552,3914.7,3899.5,1.58e-04,0.6773,bf16,125M,64,32,2048,142461696,1
702,3.7068,,40.72,,379971,5519.2,5519.2,1472200704,3920.2,3905.0,1.58e-04,0.7414,bf16,125M,64,32,2048,142461696,1
703,3.6500,,38.47,,373312,5617.7,5617.7,1474297856,3925.8,3910.6,1.58e-04,0.7244,bf16,125M,64,32,2048,142461696,1
704,3.7218,,41.34,,383091,5474.3,5474.3,1476395008,3931.3,3916.1,1.57e-04,0.7544,bf16,125M,64,32,2048,142461696,1
705,3.7179,,41.18,,382696,5479.9,5479.9,1478492160,3936.7,3921.6,1.57e-04,0.8871,bf16,125M,64,32,2048,142461696,1
706,3.8027,,44.82,,382495,5482.8,5482.8,1480589312,3942.2,3927.1,1.57e-04,0.8663,bf16,125M,64,32,2048,142461696,1
707,3.7326,,41.79,,380407,5512.9,5512.9,1482686464,3947.7,3932.6,1.56e-04,0.8449,bf16,125M,64,32,2048,142461696,1
708,3.7175,,41.16,,382774,5478.8,5478.8,1484783616,3953.2,3938.1,1.56e-04,0.8849,bf16,125M,64,32,2048,142461696,1
709,3.7193,,41.23,,381768,5493.3,5493.3,1486880768,3958.7,3943.6,1.56e-04,0.8547,bf16,125M,64,32,2048,142461696,1
710,3.6629,,38.98,,376368,5572.1,5572.1,1488977920,3964.3,3949.1,1.55e-04,0.8413,bf16,125M,64,32,2048,142461696,1
711,3.7195,,41.24,,380065,5517.9,5517.9,1491075072,3969.8,3954.6,1.55e-04,0.8258,bf16,125M,64,32,2048,142461696,1
712,3.6586,,38.81,,383242,5472.1,5472.1,1493172224,3975.3,3960.1,1.55e-04,0.6995,bf16,125M,64,32,2048,142461696,1
713,3.6856,,39.87,,382065,5489.0,5489.0,1495269376,3980.8,3965.6,1.54e-04,0.7059,bf16,125M,64,32,2048,142461696,1
714,3.6879,,39.96,,384185,5458.7,5458.7,1497366528,3986.2,3971.1,1.54e-04,0.6352,bf16,125M,64,32,2048,142461696,1
715,3.7404,,42.11,,367253,5710.4,5710.4,1499463680,3991.9,3976.8,1.54e-04,0.5554,bf16,125M,64,32,2048,142461696,1
716,3.7147,,41.05,,376160,5575.2,5575.2,1501560832,3997.5,3982.4,1.54e-04,0.5993,bf16,125M,64,32,2048,142461696,1
717,3.6645,,39.04,,383015,5475.4,5475.4,1503657984,4003.0,3987.8,1.53e-04,0.6117,bf16,125M,64,32,2048,142461696,1
718,3.7116,,40.92,,381382,5498.8,5498.8,1505755136,4008.5,3993.3,1.53e-04,0.6329,bf16,125M,64,32,2048,142461696,1
719,3.7565,,42.80,,374595,5598.5,5598.5,1507852288,4014.1,3998.9,1.53e-04,0.7053,bf16,125M,64,32,2048,142461696,1
720,3.6872,,39.93,,382597,5481.4,5481.4,1509949440,4019.6,4004.4,1.52e-04,0.8044,bf16,125M,64,32,2048,142461696,1
721,3.7570,,42.82,,377887,5549.7,5549.7,1512046592,4025.1,4010.0,1.52e-04,0.8086,bf16,125M,64,32,2048,142461696,1
722,3.7027,,40.56,,375825,5580.1,5580.1,1514143744,4030.7,4015.5,1.52e-04,0.8401,bf16,125M,64,32,2048,142461696,1
723,3.7458,,42.34,,383276,5471.6,5471.6,1516240896,4036.2,4021.0,1.51e-04,0.9315,bf16,125M,64,32,2048,142461696,1
724,3.7389,,42.05,,383358,5470.5,5470.5,1518338048,4041.6,4026.5,1.51e-04,0.8671,bf16,125M,64,32,2048,142461696,1
725,3.7896,,44.24,,380208,5515.8,5515.8,1520435200,4047.1,4032.0,1.51e-04,0.7471,bf16,125M,64,32,2048,142461696,1
726,3.7149,,41.05,,382519,5482.5,5482.5,1522532352,4052.6,4037.5,1.50e-04,0.7586,bf16,125M,64,32,2048,142461696,1
727,3.7030,,40.57,,380749,5508.0,5508.0,1524629504,4058.1,4043.0,1.50e-04,0.6230,bf16,125M,64,32,2048,142461696,1
728,3.7057,,40.68,,378645,5538.6,5538.6,1526726656,4063.7,4048.5,1.50e-04,0.6565,bf16,125M,64,32,2048,142461696,1
729,3.6598,,38.85,,379683,5523.4,5523.4,1528823808,4069.2,4054.0,1.49e-04,0.6727,bf16,125M,64,32,2048,142461696,1
730,3.7333,,41.82,,379808,5521.6,5521.6,1530920960,4074.7,4059.6,1.49e-04,0.6170,bf16,125M,64,32,2048,142461696,1
731,3.6713,,39.30,,383130,5473.7,5473.7,1533018112,4080.2,4065.0,1.49e-04,0.6543,bf16,125M,64,32,2048,142461696,1
732,3.7629,,43.08,,383928,5462.4,5462.4,1535115264,4085.7,4070.5,1.48e-04,0.6197,bf16,125M,64,32,2048,142461696,1
733,3.6938,,40.20,,369116,5681.6,5681.6,1537212416,4091.3,4076.2,1.48e-04,0.5888,bf16,125M,64,32,2048,142461696,1
734,3.7461,,42.35,,379780,5522.0,5522.0,1539309568,4096.9,4081.7,1.48e-04,0.5577,bf16,125M,64,32,2048,142461696,1
735,3.6859,,39.88,,377832,5550.5,5550.5,1541406720,4102.4,4087.3,1.47e-04,0.5673,bf16,125M,64,32,2048,142461696,1
736,3.7057,,40.68,,380651,5509.4,5509.4,1543503872,4107.9,4092.8,1.47e-04,0.5769,bf16,125M,64,32,2048,142461696,1
737,3.7043,,40.62,,384187,5458.7,5458.7,1545601024,4113.4,4098.2,1.47e-04,0.5998,bf16,125M,64,32,2048,142461696,1
738,3.6872,,39.93,,384024,5461.0,5461.0,1547698176,4118.8,4103.7,1.46e-04,0.6805,bf16,125M,64,32,2048,142461696,1
739,3.6891,,40.01,,382877,5477.4,5477.4,1549795328,4124.3,4109.2,1.46e-04,0.7478,bf16,125M,64,32,2048,142461696,1
740,3.7188,,41.22,,380418,5512.8,5512.8,1551892480,4129.8,4114.7,1.46e-04,0.8113,bf16,125M,64,32,2048,142461696,1
741,3.6601,,38.86,,381943,5490.7,5490.7,1553989632,4135.3,4120.2,1.45e-04,0.7774,bf16,125M,64,32,2048,142461696,1
742,3.7078,,40.76,,382874,5477.4,5477.4,1556086784,4140.8,4125.6,1.45e-04,0.7256,bf16,125M,64,32,2048,142461696,1
743,3.6917,,40.11,,379475,5526.5,5526.5,1558183936,4146.3,4131.2,1.45e-04,0.9035,bf16,125M,64,32,2048,142461696,1
744,3.7183,,41.20,,384328,5456.7,5456.7,1560281088,4151.8,4136.6,1.45e-04,0.9902,bf16,125M,64,32,2048,142461696,1
745,3.7089,,40.81,,384783,5450.2,5450.2,1562378240,4157.2,4142.1,1.44e-04,0.9584,bf16,125M,64,32,2048,142461696,1
746,3.7216,,41.33,,382883,5477.3,5477.3,1564475392,4162.7,4147.6,1.44e-04,0.9003,bf16,125M,64,32,2048,142461696,1
747,3.6556,,38.69,,378790,5536.4,5536.4,1566572544,4168.2,4153.1,1.44e-04,0.7786,bf16,125M,64,32,2048,142461696,1
748,3.5993,,36.57,,378997,5533.4,5533.4,1568669696,4173.8,4158.6,1.43e-04,0.7448,bf16,125M,64,32,2048,142461696,1
749,3.7145,,41.04,,383088,5474.3,5474.3,1570766848,4179.3,4164.1,1.43e-04,0.6795,bf16,125M,64,32,2048,142461696,1
750,3.6532,,38.60,,382239,5486.5,5486.5,1572864000,4184.7,4169.6,1.43e-04,0.5841,bf16,125M,64,32,2048,142461696,1
751,3.6798,,39.64,,383620,5466.7,5466.7,1574961152,4190.2,4175.1,1.42e-04,0.5895,bf16,125M,64,32,2048,142461696,1
752,3.6292,,37.68,,383713,5465.4,5465.4,1577058304,4195.7,4180.5,1.42e-04,0.5855,bf16,125M,64,32,2048,142461696,1
753,3.5986,,36.55,,378384,5542.4,5542.4,1579155456,4201.2,4186.1,1.42e-04,0.7349,bf16,125M,64,32,2048,142461696,1
754,3.6387,,38.04,,380246,5515.3,5515.3,1581252608,4206.7,4191.6,1.41e-04,0.8464,bf16,125M,64,32,2048,142461696,1
755,3.6295,,37.69,,381621,5495.4,5495.4,1583349760,4212.2,4197.1,1.41e-04,0.7683,bf16,125M,64,32,2048,142461696,1
756,3.6279,,37.63,,382073,5488.9,5488.9,1585446912,4217.7,4202.6,1.41e-04,0.6841,bf16,125M,64,32,2048,142461696,1
757,3.7239,,41.43,,377464,5555.9,5555.9,1587544064,4223.3,4208.1,1.40e-04,0.7105,bf16,125M,64,32,2048,142461696,1
758,3.6186,,37.29,,383323,5471.0,5471.0,1589641216,4228.7,4213.6,1.40e-04,0.6670,bf16,125M,64,32,2048,142461696,1
759,3.6963,,40.30,,381954,5490.6,5490.6,1591738368,4234.2,4219.1,1.40e-04,0.7035,bf16,125M,64,32,2048,142461696,1
760,3.6911,,40.09,,380764,5507.8,5507.8,1593835520,4239.7,4224.6,1.39e-04,0.7619,bf16,125M,64,32,2048,142461696,1
761,3.6476,,38.38,,382760,5479.0,5479.0,1595932672,4245.2,4230.1,1.39e-04,0.7666,bf16,125M,64,32,2048,142461696,1
762,3.6208,,37.37,,377556,5554.5,5554.5,1598029824,4250.8,4235.6,1.39e-04,0.7185,bf16,125M,64,32,2048,142461696,1
