step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
13462,2.6090,,13.58,,259413,1263.2,1263.2,4411228160,16832.9,16636.7,3.95e-05,0.2636,fp8_tensorwise,250M,80,4,320,264401920,1
13463,2.6179,,13.71,,257257,1273.7,1273.7,4411555840,16834.2,16638.0,3.95e-05,0.2607,fp8_tensorwise,250M,80,4,320,264401920,1
13464,2.4395,,11.47,,265371,1234.8,1234.8,4411883520,16835.4,16639.2,3.95e-05,0.2736,fp8_tensorwise,250M,80,4,320,264401920,1
13465,2.5621,,12.96,,266717,1228.6,1228.6,4412211200,16836.6,16640.5,3.95e-05,0.2647,fp8_tensorwise,250M,80,4,320,264401920,1
13466,2.6532,,14.20,,267050,1227.0,1227.0,4412538880,16837.9,16641.7,3.95e-05,0.2823,fp8_tensorwise,250M,80,4,320,264401920,1
13467,2.5903,,13.33,,267038,1227.1,1227.1,4412866560,16839.1,16642.9,3.94e-05,0.2686,fp8_tensorwise,250M,80,4,320,264401920,1
13468,2.4969,,12.15,,267209,1226.3,1226.3,4413194240,16840.3,16644.1,3.94e-05,0.2603,fp8_tensorwise,250M,80,4,320,264401920,1
13469,2.6498,,14.15,,260690,1257.0,1257.0,4413521920,16841.6,16645.4,3.94e-05,0.2843,fp8_tensorwise,250M,80,4,320,264401920,1
13470,2.6040,,13.52,,266469,1229.7,1229.7,4413849600,16842.8,16646.6,3.94e-05,0.2656,fp8_tensorwise,250M,80,4,320,264401920,1
13471,2.5240,,12.48,,262277,1249.4,1249.4,4414177280,16844.0,16647.9,3.94e-05,0.2759,fp8_tensorwise,250M,80,4,320,264401920,1
13472,2.5744,,13.12,,266782,1228.3,1228.3,4414504960,16845.3,16649.1,3.94e-05,0.2720,fp8_tensorwise,250M,80,4,320,264401920,1
13473,2.6555,,14.23,,266394,1230.1,1230.1,4414832640,16846.5,16650.3,3.94e-05,0.2714,fp8_tensorwise,250M,80,4,320,264401920,1
13474,2.4785,,11.92,,254294,1288.6,1288.6,4415160320,16847.8,16651.6,3.94e-05,0.2628,fp8_tensorwise,250M,80,4,320,264401920,1
13475,2.5681,,13.04,,266245,1230.7,1230.7,4415488000,16849.0,16652.9,3.94e-05,0.2686,fp8_tensorwise,250M,80,4,320,264401920,1
13476,2.5074,,12.27,,260164,1259.5,1259.5,4415815680,16850.3,16654.1,3.94e-05,0.2688,fp8_tensorwise,250M,80,4,320,264401920,1
13477,2.4727,,11.85,,264655,1238.1,1238.1,4416143360,16851.5,16655.4,3.93e-05,0.2723,fp8_tensorwise,250M,80,4,320,264401920,1
13478,2.4653,,11.77,,266363,1230.2,1230.2,4416471040,16852.8,16656.6,3.93e-05,0.2691,fp8_tensorwise,250M,80,4,320,264401920,1
13479,2.4888,,12.05,,266930,1227.6,1227.6,4416798720,16854.0,16657.8,3.93e-05,0.2693,fp8_tensorwise,250M,80,4,320,264401920,1
13480,2.6054,,13.54,,266389,1230.1,1230.1,4417126400,16855.2,16659.0,3.93e-05,0.2804,fp8_tensorwise,250M,80,4,320,264401920,1
13481,2.5588,,12.92,,251802,1301.3,1301.3,4417454080,16856.5,16660.3,3.93e-05,0.2701,fp8_tensorwise,250M,80,4,320,264401920,1
13482,2.6612,,14.31,,261827,1251.5,1251.5,4417781760,16857.8,16661.6,3.93e-05,0.2722,fp8_tensorwise,250M,80,4,320,264401920,1
13483,2.5625,,12.97,,266070,1231.6,1231.6,4418109440,16859.0,16662.8,3.93e-05,0.2670,fp8_tensorwise,250M,80,4,320,264401920,1
13484,2.5573,,12.90,,266948,1227.5,1227.5,4418437120,16860.2,16664.1,3.93e-05,0.2728,fp8_tensorwise,250M,80,4,320,264401920,1
13485,2.6203,,13.74,,266825,1228.1,1228.1,4418764800,16861.5,16665.3,3.93e-05,0.2664,fp8_tensorwise,250M,80,4,320,264401920,1
13486,2.5595,,12.93,,259465,1262.9,1262.9,4419092480,16862.7,16666.6,3.92e-05,0.2734,fp8_tensorwise,250M,80,4,320,264401920,1
13487,2.6829,,14.63,,266563,1229.3,1229.3,4419420160,16863.9,16667.8,3.92e-05,0.2733,fp8_tensorwise,250M,80,4,320,264401920,1
13488,2.5681,,13.04,,267041,1227.1,1227.1,4419747840,16865.2,16669.0,3.92e-05,0.2700,fp8_tensorwise,250M,80,4,320,264401920,1
13489,2.4890,,12.05,,267182,1226.4,1226.4,4420075520,16866.4,16670.2,3.92e-05,0.2727,fp8_tensorwise,250M,80,4,320,264401920,1
13490,2.6280,,13.85,,267210,1226.3,1226.3,4420403200,16867.6,16671.5,3.92e-05,0.2685,fp8_tensorwise,250M,80,4,320,264401920,1
13491,2.6268,,13.83,,265008,1236.5,1236.5,4420730880,16868.9,16672.7,3.92e-05,0.2709,fp8_tensorwise,250M,80,4,320,264401920,1
13492,2.5809,,13.21,,268071,1222.4,1222.4,4421058560,16870.1,16673.9,3.92e-05,0.2771,fp8_tensorwise,250M,80,4,320,264401920,1
13493,2.4398,,11.47,,266666,1228.8,1228.8,4421386240,16871.3,16675.1,3.92e-05,0.2604,fp8_tensorwise,250M,80,4,320,264401920,1
13494,2.5159,,12.38,,266816,1228.1,1228.1,4421713920,16872.5,16676.4,3.92e-05,0.2615,fp8_tensorwise,250M,80,4,320,264401920,1
13495,2.6034,,13.51,,266954,1227.5,1227.5,4422041600,16873.8,16677.6,3.92e-05,0.2629,fp8_tensorwise,250M,80,4,320,264401920,1
13496,2.5608,,12.95,,265998,1231.9,1231.9,4422369280,16875.0,16678.8,3.91e-05,0.2746,fp8_tensorwise,250M,80,4,320,264401920,1
13497,2.5868,,13.29,,267270,1226.0,1226.0,4422696960,16876.2,16680.1,3.91e-05,0.2697,fp8_tensorwise,250M,80,4,320,264401920,1
13498,2.4709,,11.83,,267598,1224.5,1224.5,4423024640,16877.5,16681.3,3.91e-05,0.2636,fp8_tensorwise,250M,80,4,320,264401920,1
13499,2.5635,,12.98,,268002,1222.7,1222.7,4423352320,16878.7,16682.5,3.91e-05,0.2654,fp8_tensorwise,250M,80,4,320,264401920,1
13500,2.5475,2.5839,12.77,13.25,265622,1233.6,1233.6,4423680000,16879.9,16683.7,3.91e-05,0.2645,fp8_tensorwise,250M,80,4,320,264401920,1
13501,2.5502,,12.81,,251272,1304.1,1304.1,4424007680,16888.7,16685.0,3.91e-05,0.2642,fp8_tensorwise,250M,80,4,320,264401920,1
13502,2.5080,,12.28,,268660,1219.7,1219.7,4424335360,16889.9,16686.3,3.91e-05,0.2718,fp8_tensorwise,250M,80,4,320,264401920,1
13503,2.4781,,11.92,,268897,1218.6,1218.6,4424663040,16891.2,16687.5,3.91e-05,0.2551,fp8_tensorwise,250M,80,4,320,264401920,1
13504,2.5931,,13.37,,267909,1223.1,1223.1,4424990720,16892.4,16688.7,3.91e-05,0.2712,fp8_tensorwise,250M,80,4,320,264401920,1
13505,2.6000,,13.46,,266084,1231.5,1231.5,4425318400,16893.6,16689.9,3.91e-05,0.2846,fp8_tensorwise,250M,80,4,320,264401920,1
13506,2.6330,,13.91,,267395,1225.5,1225.5,4425646080,16894.8,16691.2,3.90e-05,0.2892,fp8_tensorwise,250M,80,4,320,264401920,1
13507,2.5734,,13.11,,267454,1225.2,1225.2,4425973760,16896.1,16692.4,3.90e-05,0.2790,fp8_tensorwise,250M,80,4,320,264401920,1
13508,2.5972,,13.43,,267283,1226.0,1226.0,4426301440,16897.3,16693.6,3.90e-05,0.2718,fp8_tensorwise,250M,80,4,320,264401920,1
13509,2.3887,,10.90,,267264,1226.1,1226.1,4426629120,16898.5,16694.8,3.90e-05,0.2541,fp8_tensorwise,250M,80,4,320,264401920,1
13510,2.6658,,14.38,,265297,1235.1,1235.1,4426956800,16899.8,16696.1,3.90e-05,0.2729,fp8_tensorwise,250M,80,4,320,264401920,1
13511,2.5832,,13.24,,267511,1224.9,1224.9,4427284480,16901.0,16697.3,3.90e-05,0.2768,fp8_tensorwise,250M,80,4,320,264401920,1
13512,2.5355,,12.62,,267338,1225.7,1225.7,4427612160,16902.2,16698.5,3.90e-05,0.2728,fp8_tensorwise,250M,80,4,320,264401920,1
13513,2.6032,,13.51,,261974,1250.8,1250.8,4427939840,16903.5,16699.8,3.90e-05,0.2743,fp8_tensorwise,250M,80,4,320,264401920,1
13514,2.6085,,13.58,,266701,1228.6,1228.6,4428267520,16904.7,16701.0,3.90e-05,0.2719,fp8_tensorwise,250M,80,4,320,264401920,1
13515,2.5945,,13.39,,266387,1230.1,1230.1,4428595200,16905.9,16702.2,3.90e-05,0.2697,fp8_tensorwise,250M,80,4,320,264401920,1
13516,2.5775,,13.16,,267523,1224.9,1224.9,4428922880,16907.1,16703.5,3.89e-05,0.2700,fp8_tensorwise,250M,80,4,320,264401920,1
13517,2.5274,,12.52,,260241,1259.1,1259.1,4429250560,16908.4,16704.7,3.89e-05,0.2828,fp8_tensorwise,250M,80,4,320,264401920,1
13518,2.5779,,13.17,,265042,1236.3,1236.3,4429578240,16909.6,16706.0,3.89e-05,0.2635,fp8_tensorwise,250M,80,4,320,264401920,1
13519,2.5195,,12.42,,267238,1226.2,1226.2,4429905920,16910.9,16707.2,3.89e-05,0.2645,fp8_tensorwise,250M,80,4,320,264401920,1
13520,2.4741,,11.87,,267307,1225.9,1225.9,4430233600,16912.1,16708.4,3.89e-05,0.2808,fp8_tensorwise,250M,80,4,320,264401920,1
13521,2.6258,,13.82,,266401,1230.0,1230.0,4430561280,16913.3,16709.6,3.89e-05,0.2727,fp8_tensorwise,250M,80,4,320,264401920,1
13522,2.6915,,14.75,,258541,1267.4,1267.4,4430888960,16914.6,16710.9,3.89e-05,0.2842,fp8_tensorwise,250M,80,4,320,264401920,1
13523,2.5375,,12.65,,265516,1234.1,1234.1,4431216640,16915.8,16712.1,3.89e-05,0.2684,fp8_tensorwise,250M,80,4,320,264401920,1
13524,2.4833,,11.98,,267214,1226.3,1226.3,4431544320,16917.0,16713.4,3.89e-05,0.2570,fp8_tensorwise,250M,80,4,320,264401920,1
13525,2.6667,,14.39,,265280,1235.2,1235.2,4431872000,16918.3,16714.6,3.88e-05,0.2770,fp8_tensorwise,250M,80,4,320,264401920,1
13526,2.7228,,15.22,,265410,1234.6,1234.6,4432199680,16919.5,16715.8,3.88e-05,0.2720,fp8_tensorwise,250M,80,4,320,264401920,1
13527,2.4305,,11.37,,267524,1224.9,1224.9,4432527360,16920.7,16717.1,3.88e-05,0.2679,fp8_tensorwise,250M,80,4,320,264401920,1
13528,2.4691,,11.81,,265177,1235.7,1235.7,4432855040,16922.0,16718.3,3.88e-05,0.2643,fp8_tensorwise,250M,80,4,320,264401920,1
13529,2.6382,,13.99,,267083,1226.9,1226.9,4433182720,16923.2,16719.5,3.88e-05,0.2579,fp8_tensorwise,250M,80,4,320,264401920,1
13530,2.5909,,13.34,,253597,1292.1,1292.1,4433510400,16924.5,16720.8,3.88e-05,0.2752,fp8_tensorwise,250M,80,4,320,264401920,1
13531,2.5261,,12.51,,266297,1230.5,1230.5,4433838080,16925.7,16722.0,3.88e-05,0.2656,fp8_tensorwise,250M,80,4,320,264401920,1
13532,2.5655,,13.01,,261223,1254.4,1254.4,4434165760,16927.0,16723.3,3.88e-05,0.2671,fp8_tensorwise,250M,80,4,320,264401920,1
13533,2.5665,,13.02,,267399,1225.4,1225.4,4434493440,16928.2,16724.5,3.88e-05,0.2653,fp8_tensorwise,250M,80,4,320,264401920,1
13534,2.5833,,13.24,,267815,1223.5,1223.5,4434821120,16929.4,16725.7,3.88e-05,0.2749,fp8_tensorwise,250M,80,4,320,264401920,1
13535,2.5339,,12.60,,267467,1225.1,1225.1,4435148800,16930.7,16727.0,3.87e-05,0.2706,fp8_tensorwise,250M,80,4,320,264401920,1
13536,2.5681,,13.04,,267340,1225.7,1225.7,4435476480,16931.9,16728.2,3.87e-05,0.2729,fp8_tensorwise,250M,80,4,320,264401920,1
13537,2.5085,,12.29,,266537,1229.4,1229.4,4435804160,16933.1,16729.4,3.87e-05,0.2844,fp8_tensorwise,250M,80,4,320,264401920,1
13538,2.5314,,12.57,,265842,1232.6,1232.6,4436131840,16934.3,16730.7,3.87e-05,0.2700,fp8_tensorwise,250M,80,4,320,264401920,1
13539,2.6507,,14.16,,263652,1242.8,1242.8,4436459520,16935.6,16731.9,3.87e-05,0.2676,fp8_tensorwise,250M,80,4,320,264401920,1
13540,2.3628,,10.62,,267574,1224.6,1224.6,4436787200,16936.8,16733.1,3.87e-05,0.2598,fp8_tensorwise,250M,80,4,320,264401920,1
13541,2.7002,,14.88,,266929,1227.6,1227.6,4437114880,16938.0,16734.4,3.87e-05,0.2717,fp8_tensorwise,250M,80,4,320,264401920,1
13542,2.7550,,15.72,,267657,1224.3,1224.3,4437442560,16939.3,16735.6,3.87e-05,0.2758,fp8_tensorwise,250M,80,4,320,264401920,1
13543,2.4459,,11.54,,267741,1223.9,1223.9,4437770240,16940.5,16736.8,3.87e-05,0.2701,fp8_tensorwise,250M,80,4,320,264401920,1
13544,2.5379,,12.65,,266359,1230.2,1230.2,4438097920,16941.7,16738.0,3.87e-05,0.2662,fp8_tensorwise,250M,80,4,320,264401920,1
13545,2.6299,,13.87,,267244,1226.1,1226.1,4438425600,16942.9,16739.3,3.86e-05,0.2741,fp8_tensorwise,250M,80,4,320,264401920,1
13546,2.4452,,11.53,,267117,1226.7,1226.7,4438753280,16944.2,16740.5,3.86e-05,0.2722,fp8_tensorwise,250M,80,4,320,264401920,1
13547,2.5564,,12.89,,261914,1251.1,1251.1,4439080960,16945.4,16741.7,3.86e-05,0.2682,fp8_tensorwise,250M,80,4,320,264401920,1
13548,2.6207,,13.75,,254937,1285.3,1285.3,4439408640,16946.7,16743.0,3.86e-05,0.2556,fp8_tensorwise,250M,80,4,320,264401920,1
13549,2.5679,,13.04,,267472,1225.1,1225.1,4439736320,16947.9,16744.3,3.86e-05,0.2769,fp8_tensorwise,250M,80,4,320,264401920,1
13550,2.6349,,13.94,,267431,1225.3,1225.3,4440064000,16949.2,16745.5,3.86e-05,0.2615,fp8_tensorwise,250M,80,4,320,264401920,1
13551,2.5996,,13.46,,265804,1232.8,1232.8,4440391680,16950.4,16746.7,3.86e-05,0.2740,fp8_tensorwise,250M,80,4,320,264401920,1
13552,2.5233,,12.47,,266862,1227.9,1227.9,4440719360,16951.6,16747.9,3.86e-05,0.2586,fp8_tensorwise,250M,80,4,320,264401920,1
13553,2.5278,,12.53,,256089,1279.6,1279.6,4441047040,16952.9,16749.2,3.86e-05,0.2652,fp8_tensorwise,250M,80,4,320,264401920,1
13554,2.5737,,13.11,,262078,1250.3,1250.3,4441374720,16954.1,16750.5,3.86e-05,0.2640,fp8_tensorwise,250M,80,4,320,264401920,1
13555,2.6118,,13.62,,266932,1227.6,1227.6,4441702400,16955.4,16751.7,3.85e-05,0.2683,fp8_tensorwise,250M,80,4,320,264401920,1
13556,2.5335,,12.60,,266224,1230.8,1230.8,4442030080,16956.6,16752.9,3.85e-05,0.2682,fp8_tensorwise,250M,80,4,320,264401920,1
13557,2.7387,,15.47,,266107,1231.4,1231.4,4442357760,16957.8,16754.2,3.85e-05,0.2769,fp8_tensorwise,250M,80,4,320,264401920,1
13558,2.4885,,12.04,,267859,1223.3,1223.3,4442685440,16959.1,16755.4,3.85e-05,0.2669,fp8_tensorwise,250M,80,4,320,264401920,1
13559,2.5256,,12.50,,265696,1233.3,1233.3,4443013120,16960.3,16756.6,3.85e-05,0.2737,fp8_tensorwise,250M,80,4,320,264401920,1
13560,2.6181,,13.71,,265820,1232.7,1232.7,4443340800,16961.5,16757.8,3.85e-05,0.2690,fp8_tensorwise,250M,80,4,320,264401920,1
13561,2.6002,,13.47,,267354,1225.6,1225.6,4443668480,16962.7,16759.1,3.85e-05,0.2800,fp8_tensorwise,250M,80,4,320,264401920,1
13562,2.4686,,11.81,,259505,1262.7,1262.7,4443996160,16964.0,16760.3,3.85e-05,0.2713,fp8_tensorwise,250M,80,4,320,264401920,1
13563,2.6499,,14.15,,266832,1228.0,1228.0,4444323840,16965.2,16761.6,3.85e-05,0.2768,fp8_tensorwise,250M,80,4,320,264401920,1
13564,2.6691,,14.43,,268324,1221.2,1221.2,4444651520,16966.5,16762.8,3.85e-05,0.2734,fp8_tensorwise,250M,80,4,320,264401920,1
13565,2.6126,,13.63,,265322,1235.0,1235.0,4444979200,16967.7,16764.0,3.85e-05,0.2685,fp8_tensorwise,250M,80,4,320,264401920,1
13566,2.5753,,13.14,,266278,1230.6,1230.6,4445306880,16968.9,16765.2,3.84e-05,0.2710,fp8_tensorwise,250M,80,4,320,264401920,1
13567,2.5753,,13.14,,258827,1266.0,1266.0,4445634560,16970.2,16766.5,3.84e-05,0.2663,fp8_tensorwise,250M,80,4,320,264401920,1
13568,2.6265,,13.83,,266616,1229.0,1229.0,4445962240,16971.4,16767.7,3.84e-05,0.2677,fp8_tensorwise,250M,80,4,320,264401920,1
13569,2.4323,,11.39,,266082,1231.5,1231.5,4446289920,16972.7,16769.0,3.84e-05,0.2697,fp8_tensorwise,250M,80,4,320,264401920,1
13570,2.6225,,13.77,,267003,1227.3,1227.3,4446617600,16973.9,16770.2,3.84e-05,0.2681,fp8_tensorwise,250M,80,4,320,264401920,1
13571,2.6320,,13.90,,267618,1224.4,1224.4,4446945280,16975.1,16771.4,3.84e-05,0.2717,fp8_tensorwise,250M,80,4,320,264401920,1
13572,2.5840,,13.25,,261013,1255.4,1255.4,4447272960,16976.4,16772.7,3.84e-05,0.2651,fp8_tensorwise,250M,80,4,320,264401920,1
13573,2.6172,,13.70,,266389,1230.1,1230.1,4447600640,16977.6,16773.9,3.84e-05,0.2670,fp8_tensorwise,250M,80,4,320,264401920,1
13574,2.4449,,11.53,,266696,1228.7,1228.7,4447928320,16978.8,16775.1,3.84e-05,0.2652,fp8_tensorwise,250M,80,4,320,264401920,1
13575,2.6030,,13.50,,267637,1224.3,1224.3,4448256000,16980.0,16776.4,3.84e-05,0.2742,fp8_tensorwise,250M,80,4,320,264401920,1
13576,2.6531,,14.20,,267972,1222.8,1222.8,4448583680,16981.3,16777.6,3.83e-05,0.2717,fp8_tensorwise,250M,80,4,320,264401920,1
13577,2.6339,,13.93,,267388,1225.5,1225.5,4448911360,16982.5,16778.8,3.83e-05,0.2923,fp8_tensorwise,250M,80,4,320,264401920,1
13578,2.6515,,14.17,,267508,1224.9,1224.9,4449239040,16983.7,16780.0,3.83e-05,0.2739,fp8_tensorwise,250M,80,4,320,264401920,1
13579,2.5921,,13.36,,266393,1230.1,1230.1,4449566720,16984.9,16781.3,3.83e-05,0.2670,fp8_tensorwise,250M,80,4,320,264401920,1
13580,2.6199,,13.73,,265150,1235.8,1235.8,4449894400,16986.2,16782.5,3.83e-05,0.2560,fp8_tensorwise,250M,80,4,320,264401920,1
13581,2.5474,,12.77,,267879,1223.2,1223.2,4450222080,16987.4,16783.7,3.83e-05,0.2659,fp8_tensorwise,250M,80,4,320,264401920,1
13582,2.6010,,13.48,,266578,1229.2,1229.2,4450549760,16988.6,16785.0,3.83e-05,0.2815,fp8_tensorwise,250M,80,4,320,264401920,1
13583,2.3869,,10.88,,267971,1222.8,1222.8,4450877440,16989.9,16786.2,3.83e-05,0.2743,fp8_tensorwise,250M,80,4,320,264401920,1
13584,2.5887,,13.31,,266593,1229.1,1229.1,4451205120,16991.1,16787.4,3.83e-05,0.2772,fp8_tensorwise,250M,80,4,320,264401920,1
13585,2.5763,,13.15,,266888,1227.8,1227.8,4451532800,16992.3,16788.6,3.83e-05,0.2723,fp8_tensorwise,250M,80,4,320,264401920,1
13586,2.5432,,12.72,,263869,1241.8,1241.8,4451860480,16993.6,16789.9,3.82e-05,0.2696,fp8_tensorwise,250M,80,4,320,264401920,1
13587,2.6872,,14.69,,268066,1222.4,1222.4,4452188160,16994.8,16791.1,3.82e-05,0.2777,fp8_tensorwise,250M,80,4,320,264401920,1
13588,2.5316,,12.57,,267711,1224.0,1224.0,4452515840,16996.0,16792.3,3.82e-05,0.2637,fp8_tensorwise,250M,80,4,320,264401920,1
13589,2.6201,,13.74,,266198,1231.0,1231.0,4452843520,16997.2,16793.6,3.82e-05,0.2686,fp8_tensorwise,250M,80,4,320,264401920,1
13590,2.5786,,13.18,,267157,1226.5,1226.5,4453171200,16998.5,16794.8,3.82e-05,0.2727,fp8_tensorwise,250M,80,4,320,264401920,1
13591,2.6295,,13.87,,264707,1237.9,1237.9,4453498880,16999.7,16796.0,3.82e-05,0.2696,fp8_tensorwise,250M,80,4,320,264401920,1
13592,2.6182,,13.71,,266747,1228.4,1228.4,4453826560,17000.9,16797.2,3.82e-05,0.2743,fp8_tensorwise,250M,80,4,320,264401920,1
13593,2.6402,,14.02,,257300,1273.5,1273.5,4454154240,17002.2,16798.5,3.82e-05,0.2663,fp8_tensorwise,250M,80,4,320,264401920,1
13594,2.5973,,13.43,,257186,1274.1,1274.1,4454481920,17003.5,16799.8,3.82e-05,0.2711,fp8_tensorwise,250M,80,4,320,264401920,1
13595,2.6142,,13.66,,266547,1229.4,1229.4,4454809600,17004.7,16801.0,3.82e-05,0.2631,fp8_tensorwise,250M,80,4,320,264401920,1
13596,2.5540,,12.86,,266885,1227.8,1227.8,4455137280,17005.9,16802.3,3.81e-05,0.2783,fp8_tensorwise,250M,80,4,320,264401920,1
13597,2.5448,,12.74,,267564,1224.7,1224.7,4455464960,17007.2,16803.5,3.81e-05,0.2671,fp8_tensorwise,250M,80,4,320,264401920,1
13598,2.5378,,12.65,,267760,1223.8,1223.8,4455792640,17008.4,16804.7,3.81e-05,0.2668,fp8_tensorwise,250M,80,4,320,264401920,1
13599,2.5249,,12.49,,266782,1228.3,1228.3,4456120320,17009.6,16805.9,3.81e-05,0.2690,fp8_tensorwise,250M,80,4,320,264401920,1
13600,2.5722,,13.09,,266605,1229.1,1229.1,4456448000,17010.8,16807.2,3.81e-05,0.2761,fp8_tensorwise,250M,80,4,320,264401920,1
13601,2.5061,,12.26,,265673,1233.4,1233.4,4456775680,17012.1,16808.4,3.81e-05,0.2663,fp8_tensorwise,250M,80,4,320,264401920,1
13602,2.5887,,13.31,,267141,1226.6,1226.6,4457103360,17013.3,16809.6,3.81e-05,0.2748,fp8_tensorwise,250M,80,4,320,264401920,1
13603,2.5355,,12.62,,265570,1233.9,1233.9,4457431040,17014.5,16810.9,3.81e-05,0.2643,fp8_tensorwise,250M,80,4,320,264401920,1
13604,2.6367,,13.97,,265314,1235.1,1235.1,4457758720,17015.8,16812.1,3.81e-05,0.2709,fp8_tensorwise,250M,80,4,320,264401920,1
13605,2.5948,,13.39,,266081,1231.5,1231.5,4458086400,17017.0,16813.3,3.81e-05,0.2629,fp8_tensorwise,250M,80,4,320,264401920,1
13606,2.4788,,11.93,,249450,1313.6,1313.6,4458414080,17018.3,16814.6,3.81e-05,0.2721,fp8_tensorwise,250M,80,4,320,264401920,1
13607,2.5507,,12.82,,264230,1240.1,1240.1,4458741760,17019.6,16815.9,3.80e-05,0.2614,fp8_tensorwise,250M,80,4,320,264401920,1
13608,2.6499,,14.15,,260018,1260.2,1260.2,4459069440,17020.8,16817.1,3.80e-05,0.2736,fp8_tensorwise,250M,80,4,320,264401920,1
13609,2.5060,,12.26,,251391,1303.5,1303.5,4459397120,17022.1,16818.4,3.80e-05,0.2635,fp8_tensorwise,250M,80,4,320,264401920,1
13610,2.6251,,13.81,,267330,1225.7,1225.7,4459724800,17023.3,16819.7,3.80e-05,0.2729,fp8_tensorwise,250M,80,4,320,264401920,1
13611,2.5340,,12.60,,266061,1231.6,1231.6,4460052480,17024.6,16820.9,3.80e-05,0.2641,fp8_tensorwise,250M,80,4,320,264401920,1
13612,2.5140,,12.35,,267322,1225.8,1225.8,4460380160,17025.8,16822.1,3.80e-05,0.2693,fp8_tensorwise,250M,80,4,320,264401920,1
13613,2.6318,,13.90,,266494,1229.6,1229.6,4460707840,17027.0,16823.3,3.80e-05,0.2746,fp8_tensorwise,250M,80,4,320,264401920,1
13614,2.6007,,13.47,,266870,1227.9,1227.9,4461035520,17028.3,16824.6,3.80e-05,0.2712,fp8_tensorwise,250M,80,4,320,264401920,1
13615,2.5564,,12.89,,260006,1260.3,1260.3,4461363200,17029.5,16825.8,3.80e-05,0.2670,fp8_tensorwise,250M,80,4,320,264401920,1
13616,2.3960,,10.98,,262913,1246.3,1246.3,4461690880,17030.8,16827.1,3.80e-05,0.2584,fp8_tensorwise,250M,80,4,320,264401920,1
13617,2.6758,,14.52,,267777,1223.7,1223.7,4462018560,17032.0,16828.3,3.79e-05,0.2763,fp8_tensorwise,250M,80,4,320,264401920,1
13618,2.7707,,15.97,,251420,1303.3,1303.3,4462346240,17033.3,16829.6,3.79e-05,0.2785,fp8_tensorwise,250M,80,4,320,264401920,1
13619,2.6020,,13.49,,266238,1230.8,1230.8,4462673920,17034.5,16830.8,3.79e-05,0.2628,fp8_tensorwise,250M,80,4,320,264401920,1
13620,2.6762,,14.53,,252719,1296.6,1296.6,4463001600,17035.8,16832.1,3.79e-05,0.2754,fp8_tensorwise,250M,80,4,320,264401920,1
13621,2.6741,,14.50,,252882,1295.8,1295.8,4463329280,17037.1,16833.4,3.79e-05,0.2698,fp8_tensorwise,250M,80,4,320,264401920,1
13622,2.6726,,14.48,,262946,1246.2,1246.2,4463656960,17038.4,16834.7,3.79e-05,0.2749,fp8_tensorwise,250M,80,4,320,264401920,1
13623,2.5919,,13.36,,267493,1225.0,1225.0,4463984640,17039.6,16835.9,3.79e-05,0.2684,fp8_tensorwise,250M,80,4,320,264401920,1
13624,2.5233,,12.47,,267029,1227.1,1227.1,4464312320,17040.8,16837.1,3.79e-05,0.2772,fp8_tensorwise,250M,80,4,320,264401920,1
13625,2.5031,,12.22,,257563,1272.2,1272.2,4464640000,17042.1,16838.4,3.79e-05,0.2825,fp8_tensorwise,250M,80,4,320,264401920,1
13626,2.5237,,12.47,,267179,1226.4,1226.4,4464967680,17043.3,16839.6,3.79e-05,0.2639,fp8_tensorwise,250M,80,4,320,264401920,1
13627,2.6164,,13.69,,265542,1234.0,1234.0,4465295360,17044.5,16840.9,3.78e-05,0.2670,fp8_tensorwise,250M,80,4,320,264401920,1
13628,2.5128,,12.34,,266984,1227.3,1227.3,4465623040,17045.8,16842.1,3.78e-05,0.2700,fp8_tensorwise,250M,80,4,320,264401920,1
13629,2.4955,,12.13,,267044,1227.1,1227.1,4465950720,17047.0,16843.3,3.78e-05,0.2648,fp8_tensorwise,250M,80,4,320,264401920,1
13630,2.6428,,14.05,,267181,1226.4,1226.4,4466278400,17048.2,16844.5,3.78e-05,0.2718,fp8_tensorwise,250M,80,4,320,264401920,1
13631,2.6691,,14.43,,257300,1273.5,1273.5,4466606080,17049.5,16845.8,3.78e-05,0.2787,fp8_tensorwise,250M,80,4,320,264401920,1
13632,2.6263,,13.82,,266492,1229.6,1229.6,4466933760,17050.7,16847.0,3.78e-05,0.2666,fp8_tensorwise,250M,80,4,320,264401920,1
13633,2.6470,,14.11,,263994,1241.2,1241.2,4467261440,17052.0,16848.3,3.78e-05,0.2665,fp8_tensorwise,250M,80,4,320,264401920,1
13634,2.4489,,11.58,,267788,1223.7,1223.7,4467589120,17053.2,16849.5,3.78e-05,0.2657,fp8_tensorwise,250M,80,4,320,264401920,1
13635,2.6093,,13.59,,265697,1233.3,1233.3,4467916800,17054.4,16850.7,3.78e-05,0.2733,fp8_tensorwise,250M,80,4,320,264401920,1
13636,2.4937,,12.11,,267034,1227.1,1227.1,4468244480,17055.7,16852.0,3.78e-05,0.2614,fp8_tensorwise,250M,80,4,320,264401920,1
