step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params
193,6.0224,,412.55,,80811,26154.2,26154.2,407912448,4998.4,4985.9,2.87e-04,0.9552,bf16,125M,48,43,2064,143248128
194,6.0873,,440.25,,80885,26130.2,26130.2,410025984,5024.5,5012.1,2.87e-04,0.9683,bf16,125M,48,43,2064,143248128
195,6.0206,,411.83,,80581,26228.6,26228.6,412139520,5050.7,5038.3,2.87e-04,1.0850,bf16,125M,48,43,2064,143248128
196,6.0555,,426.44,,80357,26301.7,26301.7,414253056,5077.0,5064.6,2.87e-04,0.9648,bf16,125M,48,43,2064,143248128
197,6.0347,,417.66,,80366,26298.8,26298.8,416366592,5103.3,5090.9,2.87e-04,0.8677,bf16,125M,48,43,2064,143248128
198,6.0873,,440.23,,80657,26203.9,26203.9,418480128,5129.5,5117.1,2.87e-04,0.7140,bf16,125M,48,43,2064,143248128
199,6.0541,,425.86,,80721,26183.2,26183.2,420593664,5155.7,5143.3,2.86e-04,0.8133,bf16,125M,48,43,2064,143248128
200,6.0241,6.0046,413.27,405.27,80742,26176.5,26176.5,422707200,5181.9,5169.5,2.86e-04,0.5313,bf16,125M,48,43,2064,143248128
201,6.0211,,412.03,,82049,25759.3,25759.3,424820736,5218.6,5195.2,2.86e-04,0.4043,bf16,125M,48,43,2064,143248128
202,5.9479,,382.97,,81845,25823.7,25823.7,426934272,5244.5,5221.0,2.86e-04,0.4062,bf16,125M,48,43,2064,143248128
203,6.0109,,407.86,,81425,25956.9,25956.9,429047808,5270.4,5247.0,2.86e-04,0.5889,bf16,125M,48,43,2064,143248128
204,6.0016,,404.07,,81292,25999.4,25999.4,431161344,5296.4,5273.0,2.86e-04,0.7597,bf16,125M,48,43,2064,143248128
205,5.9907,,399.70,,81644,25887.1,25887.1,433274880,5322.3,5298.9,2.86e-04,0.8967,bf16,125M,48,43,2064,143248128
206,5.9695,,391.32,,81886,25810.7,25810.7,435388416,5348.1,5324.7,2.85e-04,1.1770,bf16,125M,48,43,2064,143248128
207,5.9383,,379.27,,81946,25791.7,25791.7,437501952,5373.9,5350.5,2.85e-04,1.0241,bf16,125M,48,43,2064,143248128
208,5.9708,,391.84,,81940,25793.8,25793.8,439615488,5399.7,5376.3,2.85e-04,0.9709,bf16,125M,48,43,2064,143248128
209,5.9573,,386.55,,81250,26012.8,26012.8,441729024,5425.7,5402.3,2.85e-04,1.6871,bf16,125M,48,43,2064,143248128
210,5.9491,,383.41,,81381,25970.8,25970.8,443842560,5451.7,5428.3,2.85e-04,1.0335,bf16,125M,48,43,2064,143248128
211,5.9409,,380.27,,81887,25810.2,25810.2,445956096,5477.5,5454.1,2.85e-04,0.9524,bf16,125M,48,43,2064,143248128
212,5.9082,,368.03,,81747,25854.5,25854.5,448069632,5503.4,5479.9,2.84e-04,2.3217,bf16,125M,48,43,2064,143248128
213,5.8727,,355.22,,80990,26096.2,26096.2,450183168,5529.5,5506.0,2.84e-04,0.7130,bf16,125M,48,43,2064,143248128
214,6.0330,,416.97,,81715,25864.8,25864.8,452296704,5555.3,5531.9,2.84e-04,3.0983,bf16,125M,48,43,2064,143248128
215,5.9349,,377.99,,81876,25813.8,25813.8,454410240,5581.1,5557.7,2.84e-04,1.6623,bf16,125M,48,43,2064,143248128
216,5.8543,,348.72,,81074,26069.1,26069.1,456523776,5607.2,5583.8,2.84e-04,1.8621,bf16,125M,48,43,2064,143248128
217,5.9941,,401.06,,81373,25973.4,25973.4,458637312,5633.2,5609.7,2.84e-04,1.4572,bf16,125M,48,43,2064,143248128
218,5.9281,,375.45,,81944,25792.5,25792.5,460750848,5659.0,5635.5,2.83e-04,1.3692,bf16,125M,48,43,2064,143248128
219,5.8802,,357.89,,81618,25895.6,25895.6,462864384,5684.9,5661.4,2.83e-04,1.1600,bf16,125M,48,43,2064,143248128
220,5.9241,,373.95,,80842,26144.1,26144.1,464977920,5711.0,5687.6,2.83e-04,1.4731,bf16,125M,48,43,2064,143248128
221,5.8811,,358.19,,81891,25809.2,25809.2,467091456,5736.8,5713.4,2.83e-04,0.9314,bf16,125M,48,43,2064,143248128
222,5.8671,,353.22,,81857,25819.9,25819.9,469204992,5762.6,5739.2,2.83e-04,1.8047,bf16,125M,48,43,2064,143248128
223,5.9792,,395.13,,80994,26095.1,26095.1,471318528,5788.7,5765.3,2.83e-04,1.3703,bf16,125M,48,43,2064,143248128
224,5.9237,,373.78,,81267,26007.2,26007.2,473432064,5814.7,5791.3,2.82e-04,0.9896,bf16,125M,48,43,2064,143248128
225,5.9239,,373.87,,81944,25792.4,25792.4,475545600,5840.5,5817.1,2.82e-04,1.0426,bf16,125M,48,43,2064,143248128
226,5.9225,,373.36,,81555,25915.5,25915.5,477659136,5866.4,5843.0,2.82e-04,1.0125,bf16,125M,48,43,2064,143248128
227,5.8508,,347.51,,80838,26145.5,26145.5,479772672,5892.6,5869.2,2.82e-04,1.4207,bf16,125M,48,43,2064,143248128
228,5.9374,,378.95,,81893,25808.5,25808.5,481886208,5918.4,5895.0,2.82e-04,0.7537,bf16,125M,48,43,2064,143248128
229,5.8659,,352.81,,81903,25805.3,25805.3,483999744,5944.2,5920.8,2.82e-04,0.7347,bf16,125M,48,43,2064,143248128
230,5.8954,,363.38,,81060,26073.6,26073.6,486113280,5970.3,5946.8,2.81e-04,0.6919,bf16,125M,48,43,2064,143248128
231,5.8281,,339.70,,81028,26084.0,26084.0,488226816,5996.4,5972.9,2.81e-04,0.8311,bf16,125M,48,43,2064,143248128
232,5.8254,,338.78,,81901,25806.1,25806.1,490340352,6022.2,5998.7,2.81e-04,0.7265,bf16,125M,48,43,2064,143248128
233,5.8747,,355.93,,81777,25845.1,25845.1,492453888,6048.0,6024.6,2.81e-04,0.5380,bf16,125M,48,43,2064,143248128
234,5.7806,,323.95,,80717,26184.6,26184.6,494567424,6074.2,6050.8,2.81e-04,0.4812,bf16,125M,48,43,2064,143248128
235,5.8142,,335.02,,81324,25989.0,25989.0,496680960,6100.2,6076.8,2.80e-04,0.6650,bf16,125M,48,43,2064,143248128
236,5.8402,,343.84,,81937,25794.6,25794.6,498794496,6126.0,6102.6,2.80e-04,1.1331,bf16,125M,48,43,2064,143248128
237,5.8371,,342.78,,80877,26132.6,26132.6,500908032,6152.1,6128.7,2.80e-04,1.3476,bf16,125M,48,43,2064,143248128
238,5.8176,,336.17,,80735,26178.7,26178.7,503021568,6178.3,6154.9,2.80e-04,0.6123,bf16,125M,48,43,2064,143248128
239,5.8191,,336.67,,81726,25861.2,25861.2,505135104,6204.2,6180.7,2.80e-04,0.8517,bf16,125M,48,43,2064,143248128
240,5.8222,,337.72,,81934,25795.7,25795.7,507248640,6230.0,6206.5,2.80e-04,1.2169,bf16,125M,48,43,2064,143248128
241,5.8512,,347.64,,81130,26051.2,26051.2,509362176,6256.0,6232.6,2.79e-04,0.8413,bf16,125M,48,43,2064,143248128
242,5.8439,,345.13,,80575,26230.6,26230.6,511475712,6282.2,6258.8,2.79e-04,0.7093,bf16,125M,48,43,2064,143248128
243,5.8808,,358.10,,81778,25844.7,25844.7,513589248,6308.1,6284.6,2.79e-04,1.7990,bf16,125M,48,43,2064,143248128
244,5.8365,,342.59,,81914,25801.7,25801.7,515702784,6333.9,6310.4,2.79e-04,0.6380,bf16,125M,48,43,2064,143248128
245,5.7646,,318.82,,80967,26103.7,26103.7,517816320,6360.0,6336.6,2.79e-04,0.8522,bf16,125M,48,43,2064,143248128
246,5.8791,,357.49,,81044,26078.8,26078.8,519929856,6386.1,6362.6,2.78e-04,0.7903,bf16,125M,48,43,2064,143248128
247,5.7127,,302.68,,82199,25712.3,25712.3,522043392,6411.8,6388.3,2.78e-04,0.5504,bf16,125M,48,43,2064,143248128
248,5.7488,,313.83,,81831,25827.9,25827.9,524156928,6437.6,6414.2,2.78e-04,0.8057,bf16,125M,48,43,2064,143248128
249,5.8681,,353.58,,80904,26124.1,26124.1,526270464,6463.7,6440.3,2.78e-04,0.9877,bf16,125M,48,43,2064,143248128
250,5.7891,,326.72,,80419,26281.4,26281.4,528384000,6490.0,6466.6,2.78e-04,0.7459,bf16,125M,48,43,2064,143248128
251,5.8153,,335.38,,81712,25865.7,25865.7,530497536,6515.9,6492.4,2.77e-04,0.9878,bf16,125M,48,43,2064,143248128
252,5.7672,,319.65,,81980,25781.1,25781.1,532611072,6541.7,6518.2,2.77e-04,1.4177,bf16,125M,48,43,2064,143248128
253,5.7507,,314.41,,81164,26040.2,26040.2,534724608,6567.7,6544.3,2.77e-04,0.6451,bf16,125M,48,43,2064,143248128
254,5.8382,,343.17,,80516,26249.9,26249.9,536838144,6593.9,6570.5,2.77e-04,1.4878,bf16,125M,48,43,2064,143248128
255,5.7072,,301.04,,81629,25892.0,25892.0,538951680,6619.8,6596.4,2.77e-04,0.7503,bf16,125M,48,43,2064,143248128
256,5.7899,,326.98,,82095,25745.1,25745.1,541065216,6645.6,6622.2,2.76e-04,1.3056,bf16,125M,48,43,2064,143248128
257,5.7528,,315.06,,81299,25997.2,25997.2,543178752,6671.6,6648.1,2.76e-04,0.6545,bf16,125M,48,43,2064,143248128
258,5.7119,,302.46,,80524,26247.3,26247.3,545292288,6697.8,6674.4,2.76e-04,0.9760,bf16,125M,48,43,2064,143248128
259,5.7366,,310.01,,81632,25891.1,25891.1,547405824,6723.7,6700.3,2.76e-04,0.9210,bf16,125M,48,43,2064,143248128
260,5.7330,,308.90,,81940,25793.8,25793.8,549519360,6749.5,6726.1,2.76e-04,0.8704,bf16,125M,48,43,2064,143248128
261,5.7079,,301.22,,81065,26072.1,26072.1,551632896,6775.6,6752.2,2.75e-04,0.9977,bf16,125M,48,43,2064,143248128
262,5.8429,,344.76,,81133,26050.4,26050.4,553746432,6801.6,6778.2,2.75e-04,1.0936,bf16,125M,48,43,2064,143248128
263,5.7824,,324.52,,81944,25792.6,25792.6,555859968,6827.4,6804.0,2.75e-04,1.3342,bf16,125M,48,43,2064,143248128
264,5.7659,,319.22,,81524,25925.3,25925.3,557973504,6853.4,6829.9,2.75e-04,1.0580,bf16,125M,48,43,2064,143248128
265,5.7167,,303.91,,80593,26225.0,26225.0,560087040,6879.6,6856.1,2.75e-04,0.9183,bf16,125M,48,43,2064,143248128
266,5.6571,,286.32,,81472,25941.8,25941.8,562200576,6905.5,6882.1,2.74e-04,0.5534,bf16,125M,48,43,2064,143248128
267,5.7236,,306.01,,81997,25775.7,25775.7,564314112,6931.3,6907.9,2.74e-04,0.5985,bf16,125M,48,43,2064,143248128
268,5.6708,,290.25,,81360,25977.7,25977.7,566427648,6957.3,6933.8,2.74e-04,0.8279,bf16,125M,48,43,2064,143248128
269,5.6474,,283.56,,80574,26231.1,26231.1,568541184,6983.5,6960.1,2.74e-04,0.4586,bf16,125M,48,43,2064,143248128
270,5.7176,,304.17,,81667,25879.9,25879.9,570654720,7009.4,6986.0,2.74e-04,0.6171,bf16,125M,48,43,2064,143248128
271,5.7063,,300.76,,81985,25779.4,25779.4,572768256,7035.2,7011.7,2.73e-04,0.6240,bf16,125M,48,43,2064,143248128
272,5.7375,,310.29,,81256,26010.7,26010.7,574881792,7061.2,7037.7,2.73e-04,0.8366,bf16,125M,48,43,2064,143248128
273,5.6443,,282.67,,80664,26201.8,26201.8,576995328,7087.4,7063.9,2.73e-04,1.2325,bf16,125M,48,43,2064,143248128
274,5.6567,,286.20,,81727,25860.8,25860.8,579108864,7113.2,7089.8,2.73e-04,0.8079,bf16,125M,48,43,2064,143248128
275,5.6860,,294.72,,81793,25840.2,25840.2,581222400,7139.1,7115.6,2.73e-04,1.1104,bf16,125M,48,43,2064,143248128
276,5.6937,,296.98,,80835,26146.4,26146.4,583335936,7165.2,7141.8,2.72e-04,0.9454,bf16,125M,48,43,2064,143248128
277,5.6903,,295.98,,80877,26132.9,26132.9,585449472,7191.4,7167.9,2.72e-04,0.7503,bf16,125M,48,43,2064,143248128
278,5.6789,,292.63,,81948,25791.3,25791.3,587563008,7217.2,7193.7,2.72e-04,0.7514,bf16,125M,48,43,2064,143248128
279,5.6539,,285.40,,81437,25953.1,25953.1,589676544,7243.1,7219.7,2.72e-04,0.9803,bf16,125M,48,43,2064,143248128
280,5.6700,,290.04,,80690,26193.2,26193.2,591790080,7269.3,7245.9,2.72e-04,0.8517,bf16,125M,48,43,2064,143248128
281,5.6153,,274.59,,81707,25867.3,25867.3,593903616,7295.2,7271.7,2.71e-04,0.8946,bf16,125M,48,43,2064,143248128
282,5.6496,,284.17,,81924,25798.8,25798.8,596017152,7321.0,7297.5,2.71e-04,1.0862,bf16,125M,48,43,2064,143248128
283,5.6516,,284.74,,81041,26079.9,26079.9,598130688,7347.0,7323.6,2.71e-04,0.7771,bf16,125M,48,43,2064,143248128
284,5.6435,,282.44,,79819,26479.1,26479.1,600244224,7373.5,7350.1,2.71e-04,0.6924,bf16,125M,48,43,2064,143248128
285,5.6214,,276.27,,81826,25829.5,25829.5,602357760,7399.4,7375.9,2.70e-04,0.6882,bf16,125M,48,43,2064,143248128
286,5.6670,,289.17,,81706,25867.7,25867.7,604471296,7425.2,7401.8,2.70e-04,0.5448,bf16,125M,48,43,2064,143248128
287,5.6912,,296.23,,80799,26157.9,26157.9,606584832,7451.4,7427.9,2.70e-04,0.6739,bf16,125M,48,43,2064,143248128
288,5.7198,,304.84,,81378,25971.7,25971.7,608698368,7477.3,7453.9,2.70e-04,0.9912,bf16,125M,48,43,2064,143248128
289,5.6272,,277.87,,81944,25792.5,25792.5,610811904,7503.1,7479.7,2.70e-04,1.2701,bf16,125M,48,43,2064,143248128
290,5.6494,,284.11,,81533,25922.4,25922.4,612925440,7529.1,7505.6,2.69e-04,0.6416,bf16,125M,48,43,2064,143248128
291,5.6404,,281.56,,80584,26227.7,26227.7,615038976,7555.3,7531.9,2.69e-04,0.6812,bf16,125M,48,43,2064,143248128
292,5.6675,,289.31,,81474,25941.4,25941.4,617152512,7581.2,7557.8,2.69e-04,1.2507,bf16,125M,48,43,2064,143248128
293,5.6062,,272.11,,81990,25777.8,25777.8,619266048,7607.0,7583.6,2.69e-04,1.1088,bf16,125M,48,43,2064,143248128
294,5.5982,,269.94,,81389,25968.2,25968.2,621379584,7633.0,7609.5,2.68e-04,1.0173,bf16,125M,48,43,2064,143248128
295,5.6755,,291.64,,80398,26288.4,26288.4,623493120,7659.3,7635.8,2.68e-04,1.0342,bf16,125M,48,43,2064,143248128
296,5.6258,,277.50,,81047,26077.9,26077.9,625606656,7685.3,7661.9,2.68e-04,0.7942,bf16,125M,48,43,2064,143248128
297,5.6134,,274.07,,81944,25792.5,25792.5,627720192,7711.1,7687.7,2.68e-04,0.5562,bf16,125M,48,43,2064,143248128
298,5.6458,,283.09,,81484,25937.9,25937.9,629833728,7737.1,7713.6,2.68e-04,0.7470,bf16,125M,48,43,2064,143248128
299,5.6009,,270.66,,80569,26232.7,26232.7,631947264,7763.3,7739.9,2.67e-04,1.1073,bf16,125M,48,43,2064,143248128
300,5.5883,5.5765,267.28,264.15,81222,26021.8,26021.8,634060800,7789.3,7765.9,2.67e-04,1.2171,bf16,125M,48,43,2064,143248128
301,5.6363,,280.43,,81126,26052.5,26052.5,636174336,7826.2,7791.9,2.67e-04,0.6567,bf16,125M,48,43,2064,143248128
302,5.5096,,247.05,,79905,26450.8,26450.8,638287872,7852.7,7818.4,2.67e-04,0.8200,bf16,125M,48,43,2064,143248128
303,5.5708,,262.66,,79509,26582.2,26582.2,640401408,7879.3,7845.0,2.66e-04,0.9477,bf16,125M,48,43,2064,143248128
304,5.6178,,275.27,,80873,26134.1,26134.1,642514944,7905.4,7871.1,2.66e-04,1.2608,bf16,125M,48,43,2064,143248128
305,5.5594,,259.67,,80753,26172.8,26172.8,644628480,7931.6,7897.3,2.66e-04,0.7656,bf16,125M,48,43,2064,143248128
306,5.5778,,264.50,,79701,26518.5,26518.5,646742016,7958.1,7923.8,2.66e-04,0.8336,bf16,125M,48,43,2064,143248128
307,5.5238,,250.58,,79729,26509.0,26509.0,648855552,7984.6,7950.3,2.65e-04,0.9213,bf16,125M,48,43,2064,143248128
308,5.5518,,257.70,,81151,26044.5,26044.5,650969088,8010.6,7976.4,2.65e-04,0.9533,bf16,125M,48,43,2064,143248128
309,5.5402,,254.72,,80473,26264.0,26264.0,653082624,8036.9,8002.6,2.65e-04,1.0475,bf16,125M,48,43,2064,143248128
310,5.5332,,252.94,,79547,26569.5,26569.5,655196160,8063.5,8029.2,2.65e-04,1.1217,bf16,125M,48,43,2064,143248128
311,5.5785,,264.67,,80577,26230.2,26230.2,657309696,8089.7,8055.4,2.65e-04,0.9398,bf16,125M,48,43,2064,143248128
312,5.5738,,263.43,,81024,26085.4,26085.4,659423232,8115.8,8081.5,2.64e-04,1.1323,bf16,125M,48,43,2064,143248128
313,5.5386,,254.33,,79873,26461.2,26461.2,661536768,8142.3,8108.0,2.64e-04,0.6807,bf16,125M,48,43,2064,143248128
314,5.5370,,253.90,,79693,26520.8,26520.8,663650304,8168.8,8134.5,2.64e-04,0.6261,bf16,125M,48,43,2064,143248128
315,5.4813,,240.15,,81227,26020.2,26020.2,665763840,8194.8,8160.5,2.64e-04,0.8308,bf16,125M,48,43,2064,143248128
316,5.4808,,240.05,,80625,26214.3,26214.3,667877376,8221.0,8186.7,2.63e-04,0.8120,bf16,125M,48,43,2064,143248128
317,5.4699,,237.45,,79479,26592.5,26592.5,669990912,8247.6,8213.3,2.63e-04,0.4962,bf16,125M,48,43,2064,143248128
318,5.5410,,254.94,,80167,26364.1,26364.1,672104448,8274.0,8239.7,2.63e-04,0.6996,bf16,125M,48,43,2064,143248128
319,5.4444,,231.46,,81046,26078.4,26078.4,674217984,8300.0,8265.8,2.63e-04,0.6324,bf16,125M,48,43,2064,143248128
320,5.5148,,248.34,,80023,26411.7,26411.7,676331520,8326.5,8292.2,2.62e-04,0.8910,bf16,125M,48,43,2064,143248128
321,5.4928,,242.94,,79405,26617.2,26617.2,678445056,8353.1,8318.8,2.62e-04,1.4494,bf16,125M,48,43,2064,143248128
322,5.4903,,242.34,,80843,26143.7,26143.7,680558592,8379.2,8344.9,2.62e-04,0.8759,bf16,125M,48,43,2064,143248128
323,5.4671,,236.78,,80877,26132.7,26132.7,682672128,8405.4,8371.1,2.62e-04,1.2103,bf16,125M,48,43,2064,143248128
324,5.4924,,242.84,,79836,26473.4,26473.4,684785664,8431.8,8397.5,2.61e-04,0.6055,bf16,125M,48,43,2064,143248128
325,5.4560,,234.17,,79957,26433.4,26433.4,686899200,8458.3,8424.0,2.61e-04,1.2223,bf16,125M,48,43,2064,143248128
326,5.5278,,251.60,,81087,26065.0,26065.0,689012736,8484.3,8450.0,2.61e-04,1.0230,bf16,125M,48,43,2064,143248128
327,5.5065,,246.29,,80247,26338.0,26338.0,691126272,8510.7,8476.4,2.61e-04,1.8632,bf16,125M,48,43,2064,143248128
328,5.4736,,238.31,,79360,26632.2,26632.2,693239808,8537.3,8503.0,2.60e-04,0.6657,bf16,125M,48,43,2064,143248128
329,5.5059,,246.13,,80289,26324.1,26324.1,695353344,8563.6,8529.3,2.60e-04,1.7273,bf16,125M,48,43,2064,143248128
330,5.4544,,233.79,,81237,26016.9,26016.9,697466880,8589.6,8555.3,2.60e-04,0.8891,bf16,125M,48,43,2064,143248128
331,5.5096,,247.04,,79953,26434.8,26434.8,699580416,8616.1,8581.8,2.60e-04,1.4092,bf16,125M,48,43,2064,143248128
332,5.5105,,247.27,,79735,26507.0,26507.0,701693952,8642.6,8608.3,2.59e-04,1.3326,bf16,125M,48,43,2064,143248128
333,5.4418,,230.85,,81765,25848.8,25848.8,703807488,8668.4,8634.1,2.59e-04,0.8121,bf16,125M,48,43,2064,143248128
334,5.4528,,233.42,,81507,25930.7,25930.7,705921024,8694.4,8660.1,2.59e-04,0.9840,bf16,125M,48,43,2064,143248128
335,5.5647,,261.06,,80504,26253.9,26253.9,708034560,8720.6,8686.3,2.59e-04,1.2254,bf16,125M,48,43,2064,143248128
336,5.4966,,243.85,,81388,25968.5,25968.5,710148096,8746.6,8712.3,2.58e-04,0.8907,bf16,125M,48,43,2064,143248128
337,5.4959,,243.69,,81935,25795.1,25795.1,712261632,8772.4,8738.1,2.58e-04,0.8481,bf16,125M,48,43,2064,143248128
338,5.4095,,223.52,,81149,26045.1,26045.1,714375168,8798.4,8764.1,2.58e-04,0.8092,bf16,125M,48,43,2064,143248128
339,5.4587,,234.79,,80431,26277.7,26277.7,716488704,8824.7,8790.4,2.58e-04,0.6830,bf16,125M,48,43,2064,143248128
340,5.4761,,238.92,,81758,25851.0,25851.0,718602240,8850.5,8816.3,2.57e-04,0.8030,bf16,125M,48,43,2064,143248128
341,5.4685,,237.11,,81875,25814.2,25814.2,720715776,8876.4,8842.1,2.57e-04,1.0463,bf16,125M,48,43,2064,143248128
342,5.4821,,240.36,,80816,26152.6,26152.6,722829312,8902.5,8868.2,2.57e-04,0.8706,bf16,125M,48,43,2064,143248128
343,5.4478,,232.25,,80760,26170.5,26170.5,724942848,8928.7,8894.4,2.57e-04,0.4983,bf16,125M,48,43,2064,143248128
344,5.4511,,233.02,,81883,25811.5,25811.5,727056384,8954.5,8920.2,2.56e-04,0.6488,bf16,125M,48,43,2064,143248128
345,5.4496,,232.66,,81419,25958.9,25958.9,729169920,8980.5,8946.2,2.56e-04,0.8574,bf16,125M,48,43,2064,143248128
346,5.4092,,223.45,,80539,26242.5,26242.5,731283456,9006.7,8972.4,2.56e-04,0.8545,bf16,125M,48,43,2064,143248128
347,5.5285,,251.78,,81437,25953.0,25953.0,733396992,9032.7,8998.4,2.56e-04,0.8942,bf16,125M,48,43,2064,143248128
348,5.4766,,239.03,,81937,25794.8,25794.8,735510528,9058.4,9024.2,2.55e-04,0.9589,bf16,125M,48,43,2064,143248128
349,5.4085,,223.30,,80977,26100.4,26100.4,737624064,9084.5,9050.3,2.55e-04,0.8418,bf16,125M,48,43,2064,143248128
350,5.4405,,230.56,,80541,26241.7,26241.7,739737600,9110.8,9076.5,2.55e-04,0.8361,bf16,125M,48,43,2064,143248128
351,5.5115,,247.53,,81829,25828.8,25828.8,741851136,9136.6,9102.3,2.55e-04,0.8171,bf16,125M,48,43,2064,143248128
352,5.4280,,227.69,,81795,25839.3,25839.3,743964672,9162.5,9128.2,2.54e-04,0.6464,bf16,125M,48,43,2064,143248128
353,5.3445,,209.46,,80858,26138.7,26138.7,746078208,9188.6,9154.3,2.54e-04,0.5126,bf16,125M,48,43,2064,143248128
354,5.4167,,225.14,,80161,26366.2,26366.2,748191744,9215.0,9180.7,2.54e-04,0.6975,bf16,125M,48,43,2064,143248128
355,5.4524,,233.32,,81547,25918.1,25918.1,750305280,9240.9,9206.6,2.54e-04,0.5414,bf16,125M,48,43,2064,143248128
356,5.3719,,215.27,,81911,25803.0,25803.0,752418816,9266.7,9232.4,2.53e-04,0.5967,bf16,125M,48,43,2064,143248128
357,5.3813,,217.31,,80973,26101.6,26101.6,754532352,9292.8,9258.5,2.53e-04,0.6764,bf16,125M,48,43,2064,143248128
358,5.3776,,216.49,,80150,26369.7,26369.7,756645888,9319.2,9284.9,2.53e-04,0.5664,bf16,125M,48,43,2064,143248128
359,5.3350,,207.48,,80970,26102.7,26102.7,758759424,9345.3,9311.0,2.53e-04,0.8836,bf16,125M,48,43,2064,143248128
360,5.4089,,223.38,,81946,25791.9,25791.9,760872960,9371.0,9336.8,2.52e-04,1.4204,bf16,125M,48,43,2064,143248128
361,5.4132,,224.34,,81493,25935.1,25935.1,762986496,9397.0,9362.7,2.52e-04,0.6514,bf16,125M,48,43,2064,143248128
362,5.3434,,209.23,,80425,26279.7,26279.7,765100032,9423.3,9389.0,2.52e-04,0.8024,bf16,125M,48,43,2064,143248128
363,5.3422,,208.97,,80554,26237.5,26237.5,767213568,9449.5,9415.2,2.51e-04,0.8681,bf16,125M,48,43,2064,143248128
364,5.4031,,222.10,,81928,25797.4,25797.4,769327104,9475.3,9441.0,2.51e-04,0.9007,bf16,125M,48,43,2064,143248128
365,5.3846,,218.01,,81433,25954.3,25954.3,771440640,9501.3,9467.0,2.51e-04,0.9208,bf16,125M,48,43,2064,143248128
366,5.3949,,220.29,,80374,26296.1,26296.1,773554176,9527.5,9493.3,2.51e-04,0.7550,bf16,125M,48,43,2064,143248128
367,5.3528,,211.19,,80968,26103.4,26103.4,775667712,9553.7,9519.4,2.50e-04,0.7118,bf16,125M,48,43,2064,143248128
368,5.4057,,222.68,,81942,25793.0,25793.0,777781248,9579.4,9545.2,2.50e-04,0.6066,bf16,125M,48,43,2064,143248128
369,5.2958,,199.49,,81005,26091.3,26091.3,779894784,9605.5,9571.2,2.50e-04,0.6266,bf16,125M,48,43,2064,143248128
370,5.3435,,209.24,,80630,26212.7,26212.7,782008320,9631.8,9597.5,2.50e-04,0.5788,bf16,125M,48,43,2064,143248128
371,5.3318,,206.80,,81887,25810.3,25810.3,784121856,9657.6,9623.3,2.49e-04,0.5506,bf16,125M,48,43,2064,143248128
372,5.3377,,208.04,,81397,25965.7,25965.7,786235392,9683.5,9649.2,2.49e-04,0.5089,bf16,125M,48,43,2064,143248128
373,5.3086,,202.07,,80535,26243.7,26243.7,788348928,9709.8,9675.5,2.49e-04,0.4534,bf16,125M,48,43,2064,143248128
374,5.3480,,210.18,,81064,26072.6,26072.6,790462464,9735.8,9701.6,2.48e-04,0.5533,bf16,125M,48,43,2064,143248128
375,5.2493,,190.43,,81837,25826.3,25826.3,792576000,9761.7,9727.4,2.48e-04,0.6488,bf16,125M,48,43,2064,143248128
376,5.2907,,198.49,,81318,25990.8,25990.8,794689536,9787.7,9753.4,2.48e-04,0.7810,bf16,125M,48,43,2064,143248128
377,5.3104,,202.43,,80668,26200.5,26200.5,796803072,9813.9,9779.6,2.48e-04,0.8753,bf16,125M,48,43,2064,143248128
378,5.3659,,213.98,,81211,26025.3,26025.3,798916608,9839.9,9805.6,2.47e-04,1.1612,bf16,125M,48,43,2064,143248128
379,5.2840,,197.16,,81065,26072.2,26072.2,801030144,9866.0,9831.7,2.47e-04,0.8586,bf16,125M,48,43,2064,143248128
380,5.3038,,201.10,,81190,26032.0,26032.0,803143680,9892.0,9857.7,2.47e-04,0.8217,bf16,125M,48,43,2064,143248128
381,5.3564,,211.95,,80264,26332.2,26332.2,805257216,9918.3,9884.0,2.47e-04,1.4587,bf16,125M,48,43,2064,143248128
382,5.3815,,217.34,,81453,25948.0,25948.0,807370752,9944.3,9910.0,2.46e-04,1.3090,bf16,125M,48,43,2064,143248128
383,5.3325,,206.96,,81936,25795.0,25795.0,809484288,9970.1,9935.8,2.46e-04,1.1317,bf16,125M,48,43,2064,143248128
384,5.3530,,211.25,,80990,26096.3,26096.3,811597824,9996.2,9961.9,2.46e-04,0.7770,bf16,125M,48,43,2064,143248128
385,5.2871,,197.76,,80206,26351.4,26351.4,813711360,10022.5,9988.2,2.45e-04,0.8986,bf16,125M,48,43,2064,143248128
386,5.2890,,198.15,,81018,26087.3,26087.3,815824896,10048.6,10014.3,2.45e-04,0.8571,bf16,125M,48,43,2064,143248128
387,5.3525,,211.15,,81943,25792.6,25792.6,817938432,10074.4,10040.1,2.45e-04,1.0246,bf16,125M,48,43,2064,143248128
388,5.2762,,195.63,,81137,26048.9,26048.9,820051968,10100.4,10066.2,2.45e-04,1.1987,bf16,125M,48,43,2064,143248128
389,5.3419,,208.90,,80226,26344.9,26344.9,822165504,10126.8,10092.5,2.44e-04,0.6864,bf16,125M,48,43,2064,143248128
390,5.2610,,192.67,,80787,26161.9,26161.9,824279040,10152.9,10118.7,2.44e-04,1.2121,bf16,125M,48,43,2064,143248128
